mesh,add_N,sub,metal,E_ads_H
22,0N,DV_2N_1,V,-1.54144999999997
22,0N,DV_2N_1,Cr,-0.603070000000002
22,0N,DV_2N_1,Mn,0.0827400000000296
22,0N,DV_2N_1,Fe,0.138959999999997
22,0N,DV_2N_1,Co,0.773180000000025
22,0N,DV_2N_1,Ni,1.82031000000003
22,0N,DV_2N_1,Cu,1.55543000000003
22,0N,DV_2N_1,Zn,0.504719999999992
22,0N,DV_2N_1,Y,-1.60314
22,0N,DV_2N_1,Zr,-1.90357
22,0N,DV_2N_1,Nb,-2.2826
22,0N,DV_2N_1,Mo,-1.65116
22,0N,DV_2N_1,Tc,-1.10813999999999
22,0N,DV_2N_1,Ru,-0.232889999999998
22,0N,DV_2N_1,Rh,0.853880000000032
22,0N,DV_2N_1,Pd,2.15050000000002
22,0N,DV_2N_1,Ag,1.23251999999999
22,0N,DV_2N_1,Hf,-2.42482999999999
22,0N,DV_2N_1,Ta,-2.51163
22,0N,DV_2N_1,W,-2.13798
22,0N,DV_2N_1,Re,-1.55926000000002
22,0N,DV_2N_1,Os,-0.546540000000022
22,0N,DV_2N_1,Ir,0.753010000000018
22,0N,DV_2N_1,Pt,2.20797000000005
22,0N,DV_2N_1,Au,1.37646999999998
22,0N,DV_2N_2,Sc,-1.1414
22,0N,DV_2N_2,Ti,-1.82857000000001
22,0N,DV_2N_2,V,-1.64588999999998
22,0N,DV_2N_2,Cr,-0.730239999999981
22,0N,DV_2N_2,Mn,0.0101600000000133
22,0N,DV_2N_2,Fe,0.208969999999994
22,0N,DV_2N_2,Co,0.688090000000017
22,0N,DV_2N_2,Ni,1.81605000000002
22,0N,DV_2N_2,Cu,1.77778000000001
22,0N,DV_2N_2,Zn,1.22077999999999
22,0N,DV_2N_2,Y,-1.05190000000002
22,0N,DV_2N_2,Zr,-1.88642000000002
22,0N,DV_2N_2,Nb,-2.30595
22,0N,DV_2N_2,Mo,-1.71069
22,0N,DV_2N_2,Tc,-1.14613
22,0N,DV_2N_2,Ru,-0.0805199999999502
22,0N,DV_2N_2,Rh,0.512449999999973
22,0N,DV_2N_2,Pd,1.96730999999997
22,0N,DV_2N_2,Ag,1.80701999999999
22,0N,DV_2N_2,Hf,-2.40809999999996
22,0N,DV_2N_2,Ta,-2.59677999999997
22,0N,DV_2N_2,W,-2.12931
22,0N,DV_2N_2,Re,-1.53536999999997
22,0N,DV_2N_2,Os,-0.381429999999995
22,0N,DV_2N_2,Ir,0.337590000000006
22,0N,DV_2N_2,Pt,2.16107000000002
22,0N,DV_2N_2,Au,2.24871999999999
22,0N,DV_3N,Sc,-1.59769999999997
22,0N,DV_3N,Ti,-2.08180000000002
22,0N,DV_3N,V,-1.51220999999998
22,0N,DV_3N,Cr,-0.446719999999999
22,0N,DV_3N,Mn,0.0213900000000251
22,0N,DV_3N,Fe,0.166080000000022
22,0N,DV_3N,Co,0.932770000000033
22,0N,DV_3N,Ni,1.64582000000001
22,0N,DV_3N,Cu,1.59736000000001
22,0N,DV_3N,Zn,0.619980000000027
22,0N,DV_3N,Y,-1.59793999999997
22,0N,DV_3N,Zr,-2.32512999999997
22,0N,DV_3N,Nb,-2.20328000000001
22,0N,DV_3N,Mo,-1.57077999999996
22,0N,DV_3N,Tc,-0.84199000000001
22,0N,DV_3N,Ru,-0.192100000000011
22,0N,DV_3N,Rh,1.15754000000001
22,0N,DV_3N,Pd,2.01506999999998
22,0N,DV_3N,Ag,0.87897000000001
22,0N,DV_3N,Hf,-2.69138999999998
22,0N,DV_3N,Ta,-2.52112
22,0N,DV_3N,W,-1.96260999999998
22,0N,DV_3N,Re,-1.03464000000002
22,0N,DV_3N,Os,-0.321820000000002
22,0N,DV_3N,Ir,1.19689
22,0N,DV_3N,Pt,2.00512000000001
22,0N,DV_3N,Au,2.04984000000002
22,0N,DV_4N,Sc,-2.06352999999999
22,0N,DV_4N,Ti,-2.11158000000003
22,0N,DV_4N,V,-1.39619999999996
22,0N,DV_4N,Cr,-0.07550999999998
22,0N,DV_4N,Mn,0.164100000000019
22,0N,DV_4N,Fe,0.46717000000001
22,0N,DV_4N,Co,1.08839
22,0N,DV_4N,Ni,1.80081000000001
22,0N,DV_4N,Cu,1.51165000000003
22,0N,DV_4N,Zn,0.228109999999987
22,0N,DV_4N,Y,-1.95030999999997
22,0N,DV_4N,Zr,-2.57158999999999
22,0N,DV_4N,Nb,-2.34753999999998
22,0N,DV_4N,Mo,-1.43304000000001
22,0N,DV_4N,Tc,-0.566269999999975
22,0N,DV_4N,Ru,0.298579999999987
22,0N,DV_4N,Rh,1.33691000000002
22,0N,DV_4N,Pd,2.24111000000002
22,0N,DV_4N,Ag,1.11151000000001
22,0N,DV_4N,Hf,-2.85682
22,0N,DV_4N,Ta,-2.59727999999998
22,0N,DV_4N,W,-1.90456999999998
22,0N,DV_4N,Re,-0.923089999999974
22,0N,DV_4N,Os,0.313490000000002
22,0N,DV_4N,Ir,1.35764
22,0N,DV_4N,Pt,2.25765999999999
22,0N,DV_4N,Au,1.99278000000001
22,1N,SV,Sc,-1.20263999999997
22,1N,SV,Ti,-1.8398
22,1N,SV,V,-1.61512999999999
22,1N,SV,Cr,-1.37514999999999
22,1N,SV,Mn,-1.14935999999997
22,1N,SV,Fe,-1.03097
22,1N,SV,Co,-0.518709999999999
22,1N,SV,Ni,-0.6935
22,1N,SV,Cu,-0.0915200000000311
22,1N,SV,Zn,-0.316629999999975
22,1N,SV,Y,-1.52537000000001
22,1N,SV,Zr,-1.9402
22,1N,SV,Nb,-1.80240000000001
22,1N,SV,Mo,-1.59644
22,1N,SV,Tc,-1.41003999999998
22,1N,SV,Ru,-1.03584999999998
22,1N,SV,Rh,-0.19756000000001
22,1N,SV,Pd,-0.501139999999992
22,1N,SV,Ag,0.175370000000015
22,1N,SV,Hf,-2.11749
22,1N,SV,Ta,-2.15619999999998
22,1N,SV,W,-2.07787999999999
22,1N,SV,Re,-1.85630999999998
22,1N,SV,Os,-1.56700999999998
22,1N,SV,Ir,-0.849809999999962
22,1N,SV,Pt,-0.986320000000006
22,1N,SV,Au,-0.32838000000001
22,1N,SV_1N,Sc,-1.78994
22,1N,SV_1N,Ti,-2.05927999999997
22,1N,SV_1N,V,-1.91917999999995
22,1N,SV_1N,Cr,-1.6035
22,1N,SV_1N,Mn,-1.16446999999999
22,1N,SV_1N,Fe,-0.565760000000012
22,1N,SV_1N,Co,-0.567849999999993
22,1N,SV_1N,Ni,-0.378099999999961
22,1N,SV_1N,Cu,-0.215099999999978
22,1N,SV_1N,Zn,-0.886599999999987
22,1N,SV_1N,Y,-1.75029000000001
22,1N,SV_1N,Zr,-2.22796
22,1N,SV_1N,Nb,-2.06969999999998
22,1N,SV_1N,Mo,-1.87622999999996
22,1N,SV_1N,Tc,-1.60234
22,1N,SV_1N,Ru,-0.971339999999998
22,1N,SV_1N,Rh,-0.520129999999995
22,1N,SV_1N,Pd,0.0827400000000011
22,1N,SV_1N,Ag,-0.0156200000000126
22,1N,SV_1N,Hf,-2.48703999999995
22,1N,SV_1N,Ta,-2.35816
22,1N,SV_1N,W,-2.30443
22,1N,SV_1N,Re,-2.07665999999998
22,1N,SV_1N,Os,-1.65737999999999
22,1N,SV_1N,Ir,-1.35553999999999
22,1N,SV_1N,Pt,-0.493329999999986
22,1N,SV_1N,Au,-0.687689999999975
22,1N,SV_2N,Sc,-2.23793999999998
22,1N,SV_2N,Ti,-2.22118999999998
22,1N,SV_2N,V,-1.99194
22,1N,SV_2N,Cr,-1.72936999999999
22,1N,SV_2N,Mn,-1.31968000000001
22,1N,SV_2N,Fe,-1.16667999999996
22,1N,SV_2N,Co,-0.783799999999985
22,1N,SV_2N,Ni,-0.499799999999993
22,1N,SV_2N,Cu,-0.218250000000012
22,1N,SV_2N,Zn,-1.12565999999998
22,1N,SV_2N,Y,-2.14907999999997
22,1N,SV_2N,Zr,-2.17431999999999
22,1N,SV_2N,Nb,-2.25568999999996
22,1N,SV_2N,Mo,-1.92537000000002
22,1N,SV_2N,Tc,-1.70365000000001
22,1N,SV_2N,Ru,-0.949439999999981
22,1N,SV_2N,Rh,-0.593319999999977
22,1N,SV_2N,Pd,-0.456469999999996
22,1N,SV_2N,Ag,0.448149999999998
22,1N,SV_2N,Hf,-2.49767
22,1N,SV_2N,Ta,-2.66490999999996
22,1N,SV_2N,W,-2.39983999999998
22,1N,SV_2N,Re,-2.23103
22,1N,SV_2N,Os,-1.72658999999999
22,1N,SV_2N,Ir,-1.38307999999998
22,1N,SV_2N,Pt,-1.12886
22,1N,SV_2N,Au,0.421390000000031
22,1N,SV_3N,Sc,-2.19542999999999
22,1N,SV_3N,Ti,-1.99189999999999
22,1N,SV_3N,V,-1.92320000000001
22,1N,SV_3N,Cr,-1.68236999999999
22,1N,SV_3N,Mn,-1.38051999999999
22,1N,SV_3N,Fe,-1.48052999999999
22,1N,SV_3N,Co,-0.891449999999992
22,1N,SV_3N,Ni,-0.600529999999992
22,1N,SV_3N,Cu,-0.39952999999997
22,1N,SV_3N,Zn,-1.05871999999999
22,1N,SV_3N,Y,-2.13323
22,1N,SV_3N,Zr,-2.25324999999998
22,1N,SV_3N,Nb,-2.32813999999999
22,1N,SV_3N,Mo,-1.43564999999998
22,1N,SV_3N,Tc,-1.56842
22,1N,SV_3N,Ru,-1.02822
22,1N,SV_3N,Rh,-0.59917999999999
22,1N,SV_3N,Pd,0.0926600000000235
22,1N,SV_3N,Ag,0.209000000000032
22,1N,SV_3N,Hf,-2.64113
22,1N,SV_3N,Ta,-2.22947999999997
22,1N,SV_3N,W,-1.79263
22,1N,SV_3N,Re,-1.57965999999999
22,1N,SV_3N,Os,-1.38742999999997
22,1N,SV_3N,Ir,-1.56768
22,1N,SV_3N,Pt,-1.04049000000001
22,1N,SV_3N,Au,-0.37688
22,1N,DV,Sc,-1.06677000000002
22,1N,DV,Ti,-1.50715000000002
22,1N,DV,V,-1.60488999999995
22,1N,DV,Cr,-1.12281000000002
22,1N,DV,Mn,-0.276600000000002
22,1N,DV,Fe,-0.0856899999999996
22,1N,DV,Co,0.269779999999997
22,1N,DV,Ni,1.32312999999999
22,1N,DV,Cu,1.79900999999998
22,1N,DV,Zn,1.2535
22,1N,DV,Y,-1.15514999999999
22,1N,DV,Zr,-1.54917
22,1N,DV,Nb,-1.70242999999999
22,1N,DV,Mo,-1.60767999999999
22,1N,DV,Tc,-1.14173
22,1N,DV,Ru,-0.803339999999992
22,1N,DV,Rh,0.327440000000024
22,1N,DV,Pd,1.21896999999998
22,1N,DV,Ag,1.83841000000001
22,1N,DV,Hf,-2.04509999999999
22,1N,DV,Ta,-2.19861
22,1N,DV,W,-2.15255999999999
22,1N,DV,Re,-1.55561
22,1N,DV,Os,-1.0266
22,1N,DV,Ir,-8.99999999717238E-5
22,1N,DV,Pt,1.11404999999999
22,1N,DV,Au,2.18758
22,1N,DV_1N,Sc,-1.16918999999999
22,1N,DV_1N,Ti,-1.64809
22,1N,DV_1N,V,-1.70438999999999
22,1N,DV_1N,Cr,-0.945670000000007
22,1N,DV_1N,Mn,-0.0850899999999797
22,1N,DV_1N,Fe,0.128450000000015
22,1N,DV_1N,Co,0.622919999999993
22,1N,DV_1N,Ni,1.5489
22,1N,DV_1N,Cu,1.98661000000001
22,1N,DV_1N,Zn,0.988249999999994
22,1N,DV_1N,Y,-1.29432999999997
22,1N,DV_1N,Zr,-1.71573999999995
22,1N,DV_1N,Nb,-2.24115999999998
22,1N,DV_1N,Mo,-1.69275999999999
22,1N,DV_1N,Tc,-1.16001
22,1N,DV_1N,Ru,-0.205410000000001
22,1N,DV_1N,Rh,0.507140000000021
22,1N,DV_1N,Pd,1.60316000000003
22,1N,DV_1N,Ag,1.80186
22,1N,DV_1N,Hf,-2.21541999999999
22,1N,DV_1N,Ta,-2.56086999999999
22,1N,DV_1N,W,-2.17371
22,1N,DV_1N,Re,-1.52373000000003
22,1N,DV_1N,Os,-0.466489999999993
22,1N,DV_1N,Ir,0.285420000000016
22,1N,DV_1N,Pt,1.61482000000001
22,1N,DV_1N,Au,1.96072000000001
22,1N,DV_2N_1,Sc,-1.47777000000002
22,1N,DV_2N_1,Ti,-1.98007999999999
22,1N,DV_2N_1,V,-1.63441999999998
22,1N,DV_2N_1,Cr,-0.659509999999983
22,1N,DV_2N_1,Mn,0.0459300000000269
22,1N,DV_2N_1,Fe,0.206090000000017
22,1N,DV_2N_1,Co,0.748909999999995
22,1N,DV_2N_1,Ni,1.73591999999999
22,1N,DV_2N_1,Cu,1.89933000000002
22,1N,DV_2N_1,Zn,0.60132999999999
22,1N,DV_2N_1,Y,-1.56685999999999
22,1N,DV_2N_1,Zr,-2.10777000000002
22,1N,DV_2N_1,Nb,-2.33238
22,1N,DV_2N_1,Mo,-1.68852999999999
22,1N,DV_2N_1,Tc,-1.03914
22,1N,DV_2N_1,Ru,0.0168099999999924
22,1N,DV_2N_1,Rh,0.718430000000012
22,1N,DV_2N_1,Pd,1.93643
22,1N,DV_2N_1,Ag,1.37828000000002
22,1N,DV_2N_1,Hf,-2.52023
22,1N,DV_2N_1,Ta,-2.62732
22,1N,DV_2N_1,W,-2.09460000000001
22,1N,DV_2N_1,Re,-1.27370999999999
22,1N,DV_2N_1,Os,-0.275739999999956
22,1N,DV_2N_1,Ir,0.646950000000032
22,1N,DV_2N_1,Pt,1.91522000000001
22,1N,DV_2N_1,Au,1.57109
22,1N,DV_2N_2,Sc,-1.3459
22,1N,DV_2N_2,Ti,-2.08918
22,1N,DV_2N_2,V,-1.61937999999998
22,1N,DV_2N_2,Cr,-0.758169999999978
22,1N,DV_2N_2,Mn,0.073960000000028
22,1N,DV_2N_2,Fe,0.182980000000015
22,1N,DV_2N_2,Co,0.770409999999998
22,1N,DV_2N_2,Ni,1.71980000000002
22,1N,DV_2N_2,Cu,1.77723
22,1N,DV_2N_2,Zn,1.20946000000004
22,1N,DV_2N_2,Y,-1.35925999999998
22,1N,DV_2N_2,Zr,-2.18686
22,1N,DV_2N_2,Nb,-2.27222999999998
22,1N,DV_2N_2,Mo,-1.63327999999999
22,1N,DV_2N_2,Tc,-0.902359999999987
22,1N,DV_2N_2,Ru,-0.0596999999999923
22,1N,DV_2N_2,Rh,0.661310000000015
22,1N,DV_2N_2,Pd,2.01933
22,1N,DV_2N_2,Ag,1.59517
22,1N,DV_2N_2,Hf,-2.55543
22,1N,DV_2N_2,Ta,-2.56655999999998
22,1N,DV_2N_2,W,-2.04751999999999
22,1N,DV_2N_2,Re,-1.16070999999997
22,1N,DV_2N_2,Os,-0.35172
22,1N,DV_2N_2,Ir,0.500940000000014
22,1N,DV_2N_2,Pt,1.90675000000005
22,1N,DV_2N_2,Au,2.15477999999999
22,1N,DV_3N,Sc,-1.80175
22,1N,DV_3N,Ti,-2.12508
22,1N,DV_3N,V,-1.48653000000002
22,1N,DV_3N,Cr,-0.336410000000001
22,1N,DV_3N,Mn,0.0500000000000114
22,1N,DV_3N,Fe,0.23365000000004
22,1N,DV_3N,Co,0.981570000000005
22,1N,DV_3N,Ni,1.77997999999999
22,1N,DV_3N,Cu,1.57771
22,1N,DV_3N,Zn,0.510590000000008
22,1N,DV_3N,Y,-1.73202999999998
22,1N,DV_3N,Zr,-2.53036
22,1N,DV_3N,Nb,-2.19122999999999
22,1N,DV_3N,Mo,-1.44328999999999
22,1N,DV_3N,Tc,-0.668009999999981
22,1N,DV_3N,Ru,5.60000000007221E-4
22,1N,DV_3N,Rh,1.04415
22,1N,DV_3N,Pd,2.16553000000002
22,1N,DV_3N,Ag,0.679390000000012
22,1N,DV_3N,Hf,-2.85716999999997
22,1N,DV_3N,Ta,-2.47743
22,1N,DV_3N,W,-1.88150999999999
22,1N,DV_3N,Re,-0.81753999999998
22,1N,DV_3N,Os,-0.139419999999973
22,1N,DV_3N,Ir,1.10475
22,1N,DV_3N,Pt,2.20251000000002
22,1N,DV_3N,Au,1.94369
22,1N,DV_4N,Sc,-2.13217
22,1N,DV_4N,Ti,-1.98563999999999
22,1N,DV_4N,V,-1.26564999999999
22,1N,DV_4N,Cr,-0.062989999999985
22,1N,DV_4N,Mn,0.0535700000000077
22,1N,DV_4N,Fe,0.491070000000008
22,1N,DV_4N,Co,1.13266999999999
22,1N,DV_4N,Ni,1.60237000000001
22,1N,DV_4N,Cu,1.17320000000001
22,1N,DV_4N,Zn,-0.164269999999988
22,1N,DV_4N,Y,-2.16778999999997
22,1N,DV_4N,Zr,-2.53111000000001
22,1N,DV_4N,Nb,-2.19034999999997
22,1N,DV_4N,Mo,-1.10315999999997
22,1N,DV_4N,Tc,-0.443369999999987
22,1N,DV_4N,Ru,0.325860000000034
22,1N,DV_4N,Rh,1.39934000000002
22,1N,DV_4N,Pd,2.15472999999997
22,1N,DV_4N,Ag,0.73275000000001
22,1N,DV_4N,Hf,-2.81576000000001
22,1N,DV_4N,Ta,-2.46083999999996
22,1N,DV_4N,W,-1.76844999999997
22,1N,DV_4N,Re,-0.804419999999993
22,1N,DV_4N,Os,0.267730000000029
22,1N,DV_4N,Ir,1.39373000000003
22,1N,DV_4N,Pt,2.23020000000002
22,1N,DV_4N,Au,-0.509989999999988
42_2,1N,SV,Sc,-0.84958000000006
42_2,1N,SV,Ti,-1.62170000000003
42_2,1N,SV,V,-1.46499000000006
42_2,1N,SV,Cr,-1.44589000000008
42_2,1N,SV,Mn,-1.28856000000002
42_2,1N,SV,Fe,-1.08226000000002
42_2,1N,SV,Co,-0.629640000000052
42_2,1N,SV,Ni,-0.614100000000064
42_2,1N,SV,Cu,-0.228799999999978
42_2,1N,SV,Zn,-0.0765400000000227
42_2,1N,SV,Y,-0.812489999999968
42_2,1N,SV,Zr,-1.55707000000001
42_2,1N,SV,Nb,-1.56855000000002
42_2,1N,SV,Mo,-1.56187000000006
42_2,1N,SV,Tc,-1.04261000000002
42_2,1N,SV,Ru,-1.02405000000005
42_2,1N,SV,Rh,-0.380980000000022
42_2,1N,SV,Pd,-0.398180000000082
42_2,1N,SV,Ag,-0.0912399999999707
42_2,1N,SV,Hf,-1.94273000000004
42_2,1N,SV,Ta,-2.15719000000001
42_2,1N,SV,W,-2.04140000000007
42_2,1N,SV,Re,-1.56362000000001
42_2,1N,SV,Os,-1.56367
42_2,1N,SV,Ir,-0.99308000000002
42_2,1N,SV,Pt,-0.704459999999983
42_2,1N,SV,Au,-0.612480000000005
42_2,1N,SV_1N,Sc,-1.51010999999994
42_2,1N,SV_1N,Ti,-2.01672000000002
42_2,1N,SV_1N,V,-1.79156999999998
42_2,1N,SV_1N,Cr,-1.52052999999995
42_2,1N,SV_1N,Mn,-1.34204000000005
42_2,1N,SV_1N,Fe,-1.11188000000004
42_2,1N,SV_1N,Co,-0.78240999999997
42_2,1N,SV_1N,Ni,-0.453649999999982
42_2,1N,SV_1N,Cu,-0.636230000000012
42_2,1N,SV_1N,Zn,-0.357519999999965
42_2,1N,SV_1N,Y,-1.43070000000006
42_2,1N,SV_1N,Zr,-2.22397000000007
42_2,1N,SV_1N,Nb,-2.03298000000001
42_2,1N,SV_1N,Mo,-1.83665000000002
42_2,1N,SV_1N,Tc,-1.53755999999998
42_2,1N,SV_1N,Ru,-1.08900999999997
42_2,1N,SV_1N,Rh,-0.644979999999975
42_2,1N,SV_1N,Pd,0.0614499999999794
42_2,1N,SV_1N,Ag,-0.274090000000001
42_2,1N,SV_1N,Hf,-2.53382000000005
42_2,1N,SV_1N,Ta,-2.46182000000005
42_2,1N,SV_1N,W,-2.29347999999999
42_2,1N,SV_1N,Re,-1.99739
42_2,1N,SV_1N,Os,-1.66011000000003
42_2,1N,SV_1N,Ir,-1.07024000000007
42_2,1N,SV_1N,Pt,-0.504840000000002
42_2,1N,SV_1N,Au,-0.871140000000025
42_2,1N,SV_2N,Sc,-2.21587
42_2,1N,SV_2N,Ti,-2.22989000000001
42_2,1N,SV_2N,V,-1.99767000000003
42_2,1N,SV_2N,Cr,-1.70654000000002
42_2,1N,SV_2N,Mn,-1.35691000000003
42_2,1N,SV_2N,Fe,-1.03129000000001
42_2,1N,SV_2N,Co,-0.653129999999976
42_2,1N,SV_2N,Ni,-0.568110000000047
42_2,1N,SV_2N,Cu,-0.289240000000063
42_2,1N,SV_2N,Zn,-0.862650000000031
42_2,1N,SV_2N,Y,-2.13865999999996
42_2,1N,SV_2N,Zr,-2.64612000000005
42_2,1N,SV_2N,Nb,-2.31203999999997
42_2,1N,SV_2N,Mo,-1.94544000000002
42_2,1N,SV_2N,Tc,-1.65579000000002
42_2,1N,SV_2N,Ru,-0.902739999999994
42_2,1N,SV_2N,Rh,-0.604830000000049
42_2,1N,SV_2N,Pd,-0.237570000000005
42_2,1N,SV_2N,Ag,0.319559999999967
42_2,1N,SV_2N,Hf,-2.71102999999999
42_2,1N,SV_2N,Ta,-2.60583000000003
42_2,1N,SV_2N,W,-2.42770000000002
42_2,1N,SV_2N,Re,-2.11427000000003
42_2,1N,SV_2N,Os,-1.56074000000001
42_2,1N,SV_2N,Ir,-1.33751999999998
42_2,1N,SV_2N,Pt,-1.02102000000002
42_2,1N,SV_2N,Au,0.186609999999973
42_2,1N,SV_3N,Sc,-2.51364000000001
42_2,1N,SV_3N,Ti,-2.36971000000005
42_2,1N,SV_3N,V,-1.95748000000003
42_2,1N,SV_3N,Cr,-1.76879000000002
42_2,1N,SV_3N,Mn,-1.33045000000004
42_2,1N,SV_3N,Fe,-1.26420999999999
42_2,1N,SV_3N,Co,-0.802120000000059
42_2,1N,SV_3N,Ni,-0.797210000000007
42_2,1N,SV_3N,Cu,-0.278410000000008
42_2,1N,SV_3N,Zn,-1.07156000000003
42_2,1N,SV_3N,Y,-2.40360000000004
42_2,1N,SV_3N,Zr,-2.59618000000006
42_2,1N,SV_3N,Nb,-2.42501000000004
42_2,1N,SV_3N,Mo,-1.83095000000003
42_2,1N,SV_3N,Tc,-1.56916999999999
42_2,1N,SV_3N,Ru,-1.13352000000003
42_2,1N,SV_3N,Rh,-0.613949999999988
42_2,1N,SV_3N,Pd,0.137180000000001
42_2,1N,SV_3N,Ag,0.267779999999959
42_2,1N,SV_3N,Hf,-2.80747000000002
42_2,1N,SV_3N,Ta,-2.70587
42_2,1N,SV_3N,W,-2.34423999999996
42_2,1N,SV_3N,Re,-2.17246
42_2,1N,SV_3N,Os,-1.70288000000005
42_2,1N,SV_3N,Ir,-1.47736000000003
42_2,1N,SV_3N,Pt,-0.89224999999999
42_2,1N,SV_3N,Au,-0.476680000000044
42_2,2N,SV,Sc,-1.20446999999996
42_2,2N,SV,Ti,-1.84648000000004
42_2,2N,SV,V,-1.63209000000001
42_2,2N,SV,Cr,-1.47294000000005
42_2,2N,SV,Mn,-1.25196000000005
42_2,2N,SV,Fe,-1.07601999999997
42_2,2N,SV,Co,-0.540130000000033
42_2,2N,SV,Ni,-0.564730000000054
42_2,2N,SV,Cu,-0.135370000000023
42_2,2N,SV,Zn,0.08596
42_2,2N,SV,Y,-1.03523000000001
42_2,2N,SV,Zr,-1.79100999999997
42_2,2N,SV,Nb,-1.72969000000001
42_2,2N,SV,Mo,-1.62898000000001
42_2,2N,SV,Tc,-1.34000000000003
42_2,2N,SV,Ru,-1.02532000000002
42_2,2N,SV,Rh,-0.244869999999992
42_2,2N,SV,Pd,-0.50342999999998
42_2,2N,SV,Ag,-0.0395900000000324
42_2,2N,SV,Hf,-2.18271000000004
42_2,2N,SV,Ta,-2.22148000000004
42_2,2N,SV,W,-2.05123000000009
42_2,2N,SV,Re,-1.84165999999999
42_2,2N,SV,Os,-1.55162000000001
42_2,2N,SV,Ir,-0.82108999999997
42_2,2N,SV,Pt,-0.851149999999961
42_2,2N,SV,Au,-0.63051999999999
42_2,2N,SV_1N,Sc,-1.82882000000001
42_2,2N,SV_1N,Ti,-2.08638000000002
42_2,2N,SV_1N,V,-1.91339000000005
42_2,2N,SV_1N,Cr,-1.53516999999999
42_2,2N,SV_1N,Mn,-1.42876000000001
42_2,2N,SV_1N,Fe,-0.479380000000049
42_2,2N,SV_1N,Co,-0.864530000000002
42_2,2N,SV_1N,Ni,-0.573490000000049
42_2,2N,SV_1N,Cu,-0.364770000000078
42_2,2N,SV_1N,Zn,-0.135989999999993
42_2,2N,SV_1N,Y,-1.74405999999999
42_2,2N,SV_1N,Zr,-2.25794999999999
42_2,2N,SV_1N,Nb,-2.1481
42_2,2N,SV_1N,Mo,-1.83785999999998
42_2,2N,SV_1N,Tc,-1.53248000000002
42_2,2N,SV_1N,Ru,-0.933500000000038
42_2,2N,SV_1N,Rh,-0.824900000000014
42_2,2N,SV_1N,Pd,-0.0526199999999335
42_2,2N,SV_1N,Ag,-0.189030000000059
42_2,2N,SV_1N,Hf,-2.54834
42_2,2N,SV_1N,Ta,-2.49859000000009
42_2,2N,SV_1N,W,-2.33305000000001
42_2,2N,SV_1N,Re,-1.97827000000001
42_2,2N,SV_1N,Os,-1.56713999999999
42_2,2N,SV_1N,Ir,-1.21552000000003
42_2,2N,SV_1N,Pt,-0.650740000000042
42_2,2N,SV_1N,Au,-0.823010000000068
42_2,2N,SV_2N,Sc,-2.31191000000001
42_2,2N,SV_2N,Ti,-2.28891999999996
42_2,2N,SV_2N,V,-1.95299
42_2,2N,SV_2N,Cr,-1.76453000000004
42_2,2N,SV_2N,Mn,-1.30536000000001
42_2,2N,SV_2N,Fe,-1.12798000000004
42_2,2N,SV_2N,Co,-0.739860000000078
42_2,2N,SV_2N,Ni,-0.414719999999988
42_2,2N,SV_2N,Cu,-0.284829999999999
42_2,2N,SV_2N,Zn,-0.989120000000014
42_2,2N,SV_2N,Y,-2.21402000000001
42_2,2N,SV_2N,Zr,-2.45218999999997
42_2,2N,SV_2N,Nb,-2.33933000000002
42_2,2N,SV_2N,Mo,-1.93128999999999
42_2,2N,SV_2N,Tc,-1.60534000000001
42_2,2N,SV_2N,Ru,-0.892150000000015
42_2,2N,SV_2N,Rh,-0.65596000000005
42_2,2N,SV_2N,Pd,-0.48896000000002
42_2,2N,SV_2N,Ag,0.329720000000009
42_2,2N,SV_2N,Hf,-2.72683000000006
42_2,2N,SV_2N,Ta,-2.68077000000005
42_2,2N,SV_2N,W,-2.39650000000006
42_2,2N,SV_2N,Re,-2.08614000000006
42_2,2N,SV_2N,Os,-1.54725000000008
42_2,2N,SV_2N,Ir,-1.41207000000003
42_2,2N,SV_2N,Pt,-1.13963000000001
42_2,2N,SV_2N,Au,-0.0863500000000386
42_2,2N,SV_3N,Sc,-2.51070000000004
42_2,2N,SV_3N,Ti,-2.37914999999998
42_2,2N,SV_3N,V,-1.94763999999998
42_2,2N,SV_3N,Cr,-1.71379999999999
42_2,2N,SV_3N,Mn,-1.35092000000003
42_2,2N,SV_3N,Fe,-1.32724000000002
42_2,2N,SV_3N,Co,-0.794660000000079
42_2,2N,SV_3N,Ni,-0.823959999999943
42_2,2N,SV_3N,Cu,-0.404330000000073
42_2,2N,SV_3N,Zn,-1.06528000000003
42_2,2N,SV_3N,Y,-2.14272999999997
42_2,2N,SV_3N,Zr,-2.68115000000006
42_2,2N,SV_3N,Nb,-2.42095
42_2,2N,SV_3N,Mo,-1.92920000000004
42_2,2N,SV_3N,Tc,-1.51477
42_2,2N,SV_3N,Ru,-1.14546000000001
42_2,2N,SV_3N,Rh,-0.55135000000007
42_2,2N,SV_3N,Pd,0.0627700000000004
42_2,2N,SV_3N,Ag,0.00693999999998596
42_2,2N,SV_3N,Hf,-2.80455999999998
42_2,2N,SV_3N,Ta,-2.67784
42_2,2N,SV_3N,W,-2.43691000000001
42_2,2N,SV_3N,Re,-2.10951
42_2,2N,SV_3N,Os,-1.76229000000001
42_2,2N,SV_3N,Ir,-1.52913000000001
42_2,2N,SV_3N,Pt,-0.948129999999992
42_2,2N,SV_3N,Au,-0.514129999999966
